val_loss,epoch,step,train_loss
0.8161932229995728,0,4,
0.8102604746818542,1,9,
0.8043577075004578,2,14,
0.7984857559204102,3,19,
0.792654275894165,4,24,
0.7868648767471313,5,29,
0.7811227440834045,6,34,
0.7754281759262085,7,39,
0.7697490453720093,8,44,
,9,49,0.7588397860527039
0.7641335129737854,9,49,
0.7585439682006836,10,54,
0.7530056238174438,11,59,
0.7475185990333557,12,64,
0.7420501112937927,13,69,
0.7365771532058716,14,74,
0.7311462163925171,15,79,
0.7257298827171326,16,84,
0.7203642129898071,17,89,
0.7150121331214905,18,94,
,19,99,0.722183346748352
0.7096979022026062,19,99,
0.704419732093811,20,104,
0.6992000341415405,21,109,
0.6940017938613892,22,114,
0.6888443231582642,23,119,
0.6837084889411926,24,124,
0.6785677671432495,25,129,
0.6734817028045654,26,134,
0.6684396266937256,27,139,
0.6634640693664551,28,144,
,29,149,0.6528733968734741
0.6585221290588379,29,149,
0.6535862684249878,30,154,
0.6486939191818237,31,159,
0.6438557505607605,32,164,
0.6390360593795776,33,169,
0.6342736482620239,34,174,
0.6295396089553833,35,179,
0.6248572468757629,36,184,
0.620175302028656,37,189,
0.6155274510383606,38,194,
,39,199,0.5612658858299255
0.6108877062797546,39,199,
0.6062783002853394,40,204,
0.601704478263855,41,209,
0.5971578359603882,42,214,
0.5926678776741028,43,219,
0.5882254838943481,44,224,
0.5838180780410767,45,229,
0.5794514417648315,46,234,
0.5751021504402161,47,239,
0.5707648396492004,48,244,
,49,249,0.5343376398086548
0.5664510726928711,49,249,
0.5621694922447205,50,254,
0.5579012036323547,51,259,
0.5536773800849915,52,264,
0.5494681000709534,53,269,
0.5452996492385864,54,274,
0.5411666035652161,55,279,
0.5370504260063171,56,284,
0.5329567193984985,57,289,
0.528891384601593,58,294,
,59,299,0.5135802626609802
0.5248396396636963,59,299,
0.5208309292793274,60,304,
0.5168799161911011,61,309,
0.5129625797271729,62,314,
0.5090650320053101,63,319,
0.5052073001861572,64,324,
0.5013726353645325,65,329,
0.4975659251213074,66,334,
0.4937930703163147,67,339,
0.49006137251853943,68,344,
,69,349,0.5217303037643433
0.4863559305667877,69,349,
0.4826388955116272,70,354,
0.4789806008338928,71,359,
0.47535961866378784,72,364,
0.4717642366886139,73,369,
0.4682047367095947,74,374,
0.46466922760009766,75,379,
0.4611753523349762,76,384,
0.4577345848083496,77,389,
0.4543078541755676,78,394,
,79,399,0.4520500600337982
0.4509130120277405,79,399,
0.4475248456001282,80,404,
0.4441470503807068,81,409,
0.4407837986946106,82,414,
0.437467485666275,83,419,
0.43418067693710327,84,424,
0.4309064447879791,85,429,
0.42763248085975647,86,434,
0.42437443137168884,87,439,
0.42119336128234863,88,444,
,89,449,0.38033369183540344
0.4180086553096771,89,449,
0.4148830771446228,90,454,
0.4117891192436218,91,459,
0.4087018370628357,92,464,
0.4056709408760071,93,469,
0.40270787477493286,94,474,
0.39973151683807373,95,479,
0.3967815637588501,96,484,
0.393873929977417,97,489,
0.3909893333911896,98,494,
,99,499,0.3953585624694824
0.3881199359893799,99,499,
0.3852714002132416,100,504,
0.3824237585067749,101,509,
0.3796120285987854,102,514,
0.37682777643203735,103,519,
0.3740895390510559,104,524,
0.37137502431869507,105,529,
0.3686738610267639,106,534,
0.3659861087799072,107,539,
0.3633251190185547,108,544,
,109,549,0.37150058150291443
0.3606831431388855,109,549,
0.3580910563468933,110,554,
0.3555101752281189,111,559,
0.3529421091079712,112,564,
0.35039931535720825,113,569,
0.3478812575340271,114,574,
0.345386803150177,115,579,
0.3429286479949951,116,584,
0.3404894173145294,117,589,
0.33806291222572327,118,594,
,119,599,0.34396159648895264
0.3356757164001465,119,599,
0.3332945704460144,120,604,
0.33092719316482544,121,609,
0.32857197523117065,122,614,
0.3262549340724945,123,619,
0.3239666819572449,124,624,
0.3217093050479889,125,629,
0.31947940587997437,126,634,
0.31724458932876587,127,639,
0.3150320053100586,128,644,
,129,649,0.30855992436408997
0.31285521388053894,129,649,
0.3106927275657654,130,654,
0.3085613548755646,131,659,
0.30645665526390076,132,664,
0.30435535311698914,133,669,
0.3022552728652954,134,674,
0.30017608404159546,135,679,
0.29811400175094604,136,684,
0.2960638105869293,137,689,
0.2940431237220764,138,694,
,139,699,0.2982270419597626
0.29203706979751587,139,699,
0.2900596261024475,140,704,
0.2880794107913971,141,709,
0.2861537039279938,142,714,
0.28423836827278137,143,719,
0.28236523270606995,144,724,
0.2805072069168091,145,729,
0.2786632180213928,146,734,
0.2768367826938629,147,739,
0.2750164568424225,148,744,
,149,749,0.3143611550331116
0.273237943649292,149,749,
0.27144771814346313,150,754,
0.26967287063598633,151,759,
0.26792198419570923,152,764,
0.26618000864982605,153,769,
0.2644433379173279,154,774,
0.2627323567867279,155,779,
0.2610284686088562,156,784,
0.25936415791511536,157,789,
0.2577211856842041,158,794,
,159,799,0.266838014125824
0.25610625743865967,159,799,
0.2545045018196106,160,804,
0.2529088854789734,161,809,
0.25133246183395386,162,814,
0.24977338314056396,163,819,
0.248233824968338,164,824,
0.24668554961681366,165,829,
0.24515637755393982,166,834,
0.24365036189556122,167,839,
0.24215121567249298,168,844,
,169,849,0.26163411140441895
0.24068817496299744,169,849,
0.23923435807228088,170,854,
0.23779749870300293,171,859,
0.2363520860671997,172,864,
0.23492908477783203,173,869,
0.23350918292999268,174,874,
0.2321174591779709,175,879,
0.23074965178966522,176,884,
0.22938847541809082,177,889,
0.22804124653339386,178,894,
,179,899,0.2603894770145416
0.22673039138317108,179,899,
0.2254166305065155,180,904,
0.22411680221557617,181,909,
0.22283358871936798,182,914,
0.2215728759765625,183,919,
0.22032026946544647,184,924,
0.21908453106880188,185,929,
0.21786919236183167,186,934,
0.21665525436401367,187,939,
0.21544644236564636,188,944,
,189,949,0.2509375810623169
0.21426160633563995,189,949,
0.21307630836963654,190,954,
0.21189801394939423,191,959,
0.2107255905866623,192,964,
0.20958241820335388,193,969,
0.20844407379627228,194,974,
0.2073184698820114,195,979,
0.2062089443206787,196,984,
0.20511016249656677,197,989,
0.20401528477668762,198,994,
,199,999,0.22359535098075867
0.20293116569519043,199,999,
0.2018599510192871,200,1004,
0.2007979452610016,201,1009,
0.1997409164905548,202,1014,
0.1986999213695526,203,1019,
0.19767490029335022,204,1024,
0.1966520994901657,205,1029,
0.1956406682729721,206,1034,
0.19464966654777527,207,1039,
0.19367536902427673,208,1044,
,209,1049,0.2077631950378418
0.1927104890346527,209,1049,
0.1917492151260376,210,1054,
0.19078919291496277,211,1059,
0.18984687328338623,212,1064,
0.18892747163772583,213,1069,
0.1880166083574295,214,1074,
0.18710961937904358,215,1079,
0.18620432913303375,216,1084,
0.185315802693367,217,1089,
0.1844230443239212,218,1094,
,219,1099,0.20991697907447815
0.1835412234067917,219,1099,
0.18267367780208588,220,1104,
0.18181318044662476,221,1109,
0.18095694482326508,222,1114,
0.1800985336303711,223,1119,
0.17924454808235168,224,1124,
0.17842093110084534,225,1129,
0.17759685218334198,226,1134,
0.17679351568222046,227,1139,
0.1760021448135376,228,1144,
,229,1149,0.17990157008171082
0.17521581053733826,229,1149,
0.17444491386413574,230,1154,
0.17368179559707642,231,1159,
0.17292989790439606,232,1164,
0.17219245433807373,233,1169,
0.17144674062728882,234,1174,
0.17071637511253357,235,1179,
0.16998746991157532,236,1184,
0.16925734281539917,237,1189,
0.16855286061763763,238,1194,
,239,1199,0.18716290593147278
0.16784986853599548,239,1199,
0.16714467108249664,240,1204,
0.16645078361034393,241,1209,
0.16577142477035522,242,1214,
0.1650853157043457,243,1219,
0.16441142559051514,244,1224,
0.16373828053474426,245,1229,
0.1630784273147583,246,1234,
0.16242270171642303,247,1239,
0.16177783906459808,248,1244,
,249,1249,0.16465817391872406
0.16112568974494934,249,1249,
0.16048522293567657,250,1254,
0.1598559021949768,251,1259,
0.15922512114048004,252,1264,
0.15860705077648163,253,1269,
0.15799430012702942,254,1274,
0.15738855302333832,255,1279,
0.15679581463336945,256,1284,
0.15621185302734375,257,1289,
0.15562579035758972,258,1294,
,259,1299,0.22255410254001617
0.15503458678722382,259,1299,
0.1544325053691864,260,1304,
0.1538432538509369,261,1309,
0.15327778458595276,262,1314,
0.15272271633148193,263,1319,
0.15217283368110657,264,1324,
0.1516299545764923,265,1329,
0.15109844505786896,266,1334,
0.15058349072933197,267,1339,
0.15006224811077118,268,1344,
,269,1349,0.1848609447479248
0.1495480090379715,269,1349,
0.1490379422903061,270,1354,
0.14853321015834808,271,1359,
0.1480245441198349,272,1364,
0.147515669465065,273,1369,
0.14702433347702026,274,1374,
0.14653220772743225,275,1379,
0.14604714512825012,276,1384,
0.14556817710399628,277,1389,
0.14508970081806183,278,1394,
,279,1399,0.16609196364879608
0.14462992548942566,279,1399,
0.1441764384508133,280,1404,
0.14370444416999817,281,1409,
0.14323672652244568,282,1414,
0.1427888423204422,283,1419,
0.14233562350273132,284,1424,
0.14188815653324127,285,1429,
0.1414451152086258,286,1434,
0.14099816977977753,287,1439,
0.14056727290153503,288,1444,
,289,1449,0.18966756761074066
0.14014340937137604,289,1449,
0.13972437381744385,290,1454,
0.1393093764781952,291,1459,
0.13890047371387482,292,1464,
0.13848842680454254,293,1469,
0.13808755576610565,294,1474,
0.1376906782388687,295,1479,
0.1372944414615631,296,1484,
0.13690750300884247,297,1489,
0.1365201324224472,298,1494,
,299,1499,0.17034389078617096
0.136135071516037,299,1499,
0.13575081527233124,300,1504,
0.13537980616092682,301,1509,
0.1350032538175583,302,1514,
0.13462984561920166,303,1519,
0.1342579573392868,304,1524,
0.1339084357023239,305,1529,
0.13355836272239685,306,1534,
0.13320520520210266,307,1539,
0.13286206126213074,308,1544,
,309,1549,0.15817362070083618
0.13251334428787231,309,1549,
0.13217316567897797,310,1554,
0.1318342089653015,311,1559,
0.1315135657787323,312,1564,
0.13118724524974823,313,1569,
0.13085436820983887,314,1574,
0.13052912056446075,315,1579,
0.13021306693553925,316,1584,
0.12988832592964172,317,1589,
0.12956443428993225,318,1594,
,319,1599,0.1629878431558609
0.1292518675327301,319,1599,
0.12895098328590393,320,1604,
0.12865568697452545,321,1609,
0.1283559501171112,322,1614,
0.12806428968906403,323,1619,
0.12777073681354523,324,1624,
0.12747177481651306,325,1629,
0.1271822154521942,326,1634,
0.1268855333328247,327,1639,
0.12659546732902527,328,1644,
,329,1649,0.15090873837471008
0.12631075084209442,329,1649,
0.12604393064975739,330,1654,
0.12577016651630402,331,1659,
0.12550123035907745,332,1664,
0.12524591386318207,333,1669,
0.12498514354228973,334,1674,
0.12472721189260483,335,1679,
0.12446488440036774,336,1684,
0.12421061843633652,337,1689,
0.12394233047962189,338,1694,
,339,1699,0.14972169697284698
0.12368457019329071,339,1699,
0.12342779338359833,340,1704,
0.12317782640457153,341,1709,
0.1229233592748642,342,1714,
0.12268143892288208,343,1719,
0.12245319038629532,344,1724,
0.12222728878259659,345,1729,
0.12199302017688751,346,1734,
0.12176964432001114,347,1739,
0.1215435042977333,348,1744,
,349,1749,0.13197800517082214
0.12131161987781525,349,1749,
0.12108715623617172,350,1754,
0.12086870521306992,351,1759,
0.12064943462610245,352,1764,
0.12042995542287827,353,1769,
0.12021178007125854,354,1774,
0.12000411748886108,355,1779,
0.11979596316814423,356,1784,
0.11958447843790054,357,1789,
0.11936740577220917,358,1794,
,359,1799,0.13680429756641388
0.11915050446987152,359,1799,
0.11893124878406525,360,1804,
0.11872193962335587,361,1809,
0.1185082197189331,362,1814,
0.11830000579357147,363,1819,
0.11810773611068726,364,1824,
0.11792163550853729,365,1829,
0.11772918701171875,366,1834,
0.11753635108470917,367,1839,
0.11734621226787567,368,1844,
,369,1849,0.14483720064163208
0.117160364985466,369,1849,
0.1169719472527504,370,1854,
0.11678238958120346,371,1859,
0.11659449338912964,372,1864,
0.11640375852584839,373,1869,
0.11622133105993271,374,1874,
0.11603988707065582,375,1879,
0.1158573180437088,376,1884,
0.1156778559088707,377,1889,
0.11550307273864746,378,1894,
,379,1899,0.14659059047698975
0.11533377319574356,379,1899,
0.11515878140926361,380,1904,
0.11499156057834625,381,1909,
0.11482670158147812,382,1914,
0.11466280370950699,383,1919,
0.11449529230594635,384,1924,
0.11431628465652466,385,1929,
0.11413832753896713,386,1934,
0.11397351324558258,387,1939,
0.1138128787279129,388,1944,
,389,1949,0.13758662343025208
0.11365020275115967,389,1949,
0.11349227279424667,390,1954,
0.11333079636096954,391,1959,
0.11317600309848785,392,1964,
0.11302878707647324,393,1969,
0.11287514865398407,394,1974,
0.11271264404058456,395,1979,
0.11255433410406113,396,1984,
0.11239928007125854,397,1989,
0.11224164813756943,398,1994,
,399,1999,0.13710664212703705
0.11209063231945038,399,1999,
0.11194644123315811,400,2004,
0.11180297285318375,401,2009,
0.11167013645172119,402,2014,
0.11153439432382584,403,2019,
0.11139489710330963,404,2024,
0.11126649379730225,405,2029,
0.11113722622394562,406,2034,
0.11099890619516373,407,2039,
0.11085933446884155,408,2044,
,409,2049,0.13757005333900452
0.11072663962841034,409,2049,
0.11060188710689545,410,2054,
0.11047544330358505,411,2059,
0.11035412549972534,412,2064,
0.11021838337182999,413,2069,
0.11008195579051971,414,2074,
0.10994986444711685,415,2079,
0.10982780158519745,416,2084,
0.109707772731781,417,2089,
0.10958822816610336,418,2094,
,419,2099,0.13525860011577606
0.10946927219629288,419,2099,
0.10935057699680328,420,2104,
0.10923679172992706,421,2109,
0.10912393033504486,422,2114,
0.10900944471359253,423,2119,
0.10890562832355499,424,2124,
0.10880490392446518,425,2129,
0.10868547111749649,426,2134,
0.10857690870761871,427,2139,
0.10846354812383652,428,2144,
,429,2149,0.13171130418777466
0.10835450887680054,429,2149,
0.10824956744909286,430,2154,
0.10814907401800156,431,2159,
0.10804466158151627,432,2164,
0.10793502628803253,433,2169,
0.10782573372125626,434,2174,
0.10771197080612183,435,2179,
0.10759539902210236,436,2184,
0.10748875141143799,437,2189,
0.10738779604434967,438,2194,
,439,2199,0.12750983238220215
0.10728102922439575,439,2199,
0.10717370361089706,440,2204,
0.10706182569265366,441,2209,
0.10696318000555038,442,2214,
0.10686635971069336,443,2219,
0.10677679628133774,444,2224,
0.10668860375881195,445,2229,
0.10659636557102203,446,2234,
0.10650215297937393,447,2239,
0.10640297085046768,448,2244,
,449,2249,0.13716253638267517
0.10631310939788818,449,2249,
0.10622406005859375,450,2254,
0.1061386913061142,451,2259,
0.10604210197925568,452,2264,
0.10594718158245087,453,2269,
0.10584678500890732,454,2274,
0.10575030744075775,455,2279,
0.105649434030056,456,2284,
0.10556085407733917,457,2289,
0.10547633469104767,458,2294,
,459,2299,0.14412851631641388
0.10539593547582626,459,2299,
0.10530948638916016,460,2304,
0.10522609949111938,461,2309,
0.10514068603515625,462,2314,
0.10504956543445587,463,2319,
0.1049598827958107,464,2324,
0.10486900806427002,465,2329,
0.10478542745113373,466,2334,
0.10470619052648544,467,2339,
0.10463740676641464,468,2344,
,469,2349,0.131073459982872
0.1045646220445633,469,2349,
0.10448243468999863,470,2354,
0.10440419614315033,471,2359,
0.10433252155780792,472,2364,
0.1042536050081253,473,2369,
0.10417519509792328,474,2374,
0.10409977287054062,475,2379,
0.1040191650390625,476,2384,
0.1039438396692276,477,2389,
0.10387136787176132,478,2394,
,479,2399,0.1227472722530365
0.10379482805728912,479,2399,
0.10372091829776764,480,2404,
0.10364139080047607,481,2409,
0.10356178134679794,482,2414,
0.1034824401140213,483,2419,
0.10340652614831924,484,2424,
0.10333202034235,485,2429,
0.1032729372382164,486,2434,
0.10319828987121582,487,2439,
0.10312192142009735,488,2444,
,489,2449,0.13472656905651093
0.10305070877075195,489,2449,
0.1029735580086708,490,2454,
0.10290412604808807,491,2459,
0.10283658653497696,492,2464,
0.10276539623737335,493,2469,
0.10270191729068756,494,2474,
0.10263242572546005,495,2479,
0.10256990045309067,496,2484,
0.10249926149845123,497,2489,
0.10242793709039688,498,2494,
,499,2499,0.11908425390720367
0.10234920680522919,499,2499,
0.1022815853357315,500,2504,
0.10221610218286514,501,2509,
0.10215042531490326,502,2514,
0.10208006203174591,503,2519,
0.10200618207454681,504,2524,
0.10194344818592072,505,2529,
0.10187914222478867,506,2534,
0.10182514041662216,507,2539,
0.10177856683731079,508,2544,
,509,2549,0.13318391144275665
0.10173968225717545,509,2549,
0.10168459266424179,510,2554,
0.1016312837600708,511,2559,
0.10156911611557007,512,2564,
0.10151119530200958,513,2569,
0.10144611448049545,514,2574,
0.10138736665248871,515,2579,
0.1013326421380043,516,2584,
0.10129167884588242,517,2589,
0.10124441236257553,518,2594,
,519,2599,0.1318509578704834
0.10119447857141495,519,2599,
0.10114042460918427,520,2604,
0.10109351575374603,521,2609,
0.10104288905858994,522,2614,
0.1009863018989563,523,2619,
0.1009392961859703,524,2624,
0.10088412463665009,525,2629,
0.10083160549402237,526,2634,
0.10078275203704834,527,2639,
0.1007395014166832,528,2644,
,529,2649,0.12308934330940247
0.10068728029727936,529,2649,
0.10064584016799927,530,2654,
0.10060002654790878,531,2659,
0.10055814683437347,532,2664,
0.10050620138645172,533,2669,
0.10045751184225082,534,2674,
0.10041596740484238,535,2679,
0.10036714375019073,536,2684,
0.10032612085342407,537,2689,
0.10027240216732025,538,2694,
,539,2699,0.11445029079914093
0.1002199798822403,539,2699,
0.10016663372516632,540,2704,
0.10012519359588623,541,2709,
0.10008150339126587,542,2714,
0.10003356635570526,543,2719,
0.09998957812786102,544,2724,
0.09994108974933624,545,2729,
0.09990032017230988,546,2734,
0.09985937178134918,547,2739,
0.09981758892536163,548,2744,
,549,2749,0.12998417019844055
0.09977452456951141,549,2749,
0.09974073618650436,550,2754,
0.09970905631780624,551,2759,
0.09967349469661713,552,2764,
0.0996377170085907,553,2769,
0.09959892928600311,554,2774,
0.09955839067697525,555,2779,
0.09951682388782501,556,2784,
0.0994792953133583,557,2789,
0.09944082796573639,558,2794,
,559,2799,0.13046643137931824
0.09939499944448471,559,2799,
0.09935055673122406,560,2804,
0.09931690990924835,561,2809,
0.09927697479724884,562,2814,
0.09923066198825836,563,2819,
0.099184051156044,564,2824,
0.09914708882570267,565,2829,
0.09910610318183899,566,2834,
0.09906309098005295,567,2839,
0.09902167320251465,568,2844,
,569,2849,0.12502562999725342
0.09898515045642853,569,2849,
0.0989404022693634,570,2854,
0.0988837257027626,571,2859,
0.09883793443441391,572,2864,
0.09879754483699799,573,2869,
0.09877034276723862,574,2874,
0.0987352505326271,575,2879,
0.09869728982448578,576,2884,
0.09865009784698486,577,2889,
0.09861129522323608,578,2894,
,579,2899,0.13162164390087128
0.09857281297445297,579,2899,
0.09852857142686844,580,2904,
0.09849438071250916,581,2909,
0.09846396744251251,582,2914,
0.09842659533023834,583,2919,
0.09838616847991943,584,2924,
0.09834028780460358,585,2929,
0.09829781204462051,586,2934,
0.09825438261032104,587,2939,
0.09821531921625137,588,2944,
,589,2949,0.1338149458169937
0.09817011654376984,589,2949,
0.09813220798969269,590,2954,
0.09808081388473511,591,2959,
0.09803232550621033,592,2964,
0.0979815423488617,593,2969,
0.09794636070728302,594,2974,
0.09791329503059387,595,2979,
0.0978802964091301,596,2984,
0.09784195572137833,597,2989,
0.09779750555753708,598,2994,
,599,2999,0.12122353911399841
0.09776514768600464,599,2999,
0.09772536158561707,600,3004,
0.09769034385681152,601,3009,
0.09764958918094635,602,3014,
0.09760911762714386,603,3019,
0.09756793081760406,604,3024,
0.09753187745809555,605,3029,
0.0974934846162796,606,3034,
0.0974554643034935,607,3039,
0.0974324643611908,608,3044,
,609,3049,0.13573488593101501
0.09740372747182846,609,3049,
0.09737332165241241,610,3054,
0.09735038876533508,611,3059,
0.09731388092041016,612,3064,
0.09727886319160461,613,3069,
0.09724538028240204,614,3074,
0.09721320867538452,615,3079,
0.09717757999897003,616,3084,
0.09714273363351822,617,3089,
0.09710337221622467,618,3094,
,619,3099,0.1360999196767807
0.09707432985305786,619,3099,
0.09704908728599548,620,3104,
0.09701930731534958,621,3109,
0.09699021279811859,622,3114,
0.09696696698665619,623,3119,
0.0969451516866684,624,3124,
0.0969139114022255,625,3129,
0.0968860313296318,626,3134,
0.09685497730970383,627,3139,
0.09682940691709518,628,3144,
,629,3149,0.12593945860862732
0.09680406749248505,629,3149,
0.09677378833293915,630,3154,
0.09674577414989471,631,3159,
0.09672220796346664,632,3164,
0.09670200943946838,633,3169,
0.0966794341802597,634,3174,
0.09664694219827652,635,3179,
0.096610888838768,636,3184,
0.09657111763954163,637,3189,
0.09654015302658081,638,3194,
,639,3199,0.1160135418176651
0.09650129079818726,639,3199,
0.09646578133106232,640,3204,
0.09643320739269257,641,3209,
0.09639380127191544,642,3214,
0.09635592997074127,643,3219,
0.09631899744272232,644,3224,
0.0962887555360794,645,3229,
0.09626708924770355,646,3234,
0.09622989594936371,647,3239,
0.09619860351085663,648,3244,
,649,3249,0.11491129547357559
0.09616735577583313,649,3249,
